time,total load actual,generation solar,generation wind onshore,total load forecast,forecast solar day ahead,forecast wind onshore day ahead
2017-02-10 13:00:00+01:00,33263.0,4661.0,3680.0,32944.0,4645.0,3624.0
2017-02-10 14:00:00+01:00,32306.0,4611.0,3890.0,31983.0,4480.0,3852.0
2017-02-10 15:00:00+01:00,31749.0,4501.0,3727.0,31374.0,4203.0,3806.0
2017-02-10 16:00:00+01:00,31804.0,4359.0,3510.0,31465.0,3861.0,3626.0
2017-02-10 17:00:00+01:00,31731.0,3749.0,3461.0,31456.0,3336.0,3518.0
2017-02-10 18:00:00+01:00,31337.0,2858.0,3549.0,31130.0,2427.0,3563.0
2017-02-10 19:00:00+01:00,31217.0,1297.0,3575.0,31467.0,1279.0,3540.0
2017-02-10 20:00:00+01:00,33351.0,615.0,3851.0,33727.0,559.0,3710.0
2017-02-10 21:00:00+01:00,32514.0,490.0,3916.0,32717.0,426.0,3904.0
2017-02-10 22:00:00+01:00,29432.0,419.0,3679.0,29561.0,353.0,3707.0
2017-02-10 23:00:00+01:00,26926.0,312.0,3220.0,26991.0,285.0,3330.0
2017-02-11 00:00:00+01:00,22723.0,76.0,6563.0,22795.0,51.0,6586.0
2017-02-11 01:00:00+01:00,21626.0,70.0,6072.0,21594.0,43.0,6246.0
2017-02-11 02:00:00+01:00,21061.0,69.0,5604.0,21049.0,46.0,5704.0
2017-02-11 03:00:00+01:00,20975.0,67.0,4927.0,20825.0,53.0,5155.0
2017-02-11 04:00:00+01:00,21147.0,67.0,4524.0,20857.0,56.0,4565.0
2017-02-11 05:00:00+01:00,21752.0,66.0,4313.0,21540.0,49.0,4392.0
2017-02-11 06:00:00+01:00,24457.0,50.0,4156.0,24223.0,43.0,4262.0
2017-02-11 07:00:00+01:00,27785.0,35.0,4131.0,27833.0,52.0,4053.0
2017-02-11 08:00:00+01:00,29688.0,283.0,4123.0,30526.0,290.0,4112.0
2017-02-11 09:00:00+01:00,30737.0,822.0,3789.0,31594.0,750.0,3939.0
2017-02-11 10:00:00+01:00,31232.0,1380.0,3666.0,31670.0,1355.0,3710.0
2017-02-11 11:00:00+01:00,31473.0,1866.0,3845.0,31755.0,1724.0,3850.0
2017-02-11 12:00:00+01:00,31597.0,2040.0,3838.0,32050.0,1983.0,3905.0
2017-02-11 13:00:00+01:00,31433.0,2114.0,3999.0,32062.0,2058.0,4023.0
2017-02-11 14:00:00+01:00,30702.0,1866.0,4011.0,31058.0,1903.0,3981.0
2017-02-11 15:00:00+01:00,30125.0,1482.0,3856.0,30391.0,1469.0,3905.0
2017-02-11 16:00:00+01:00,29962.0,876.0,3718.0,30225.0,947.0,3755.0
2017-02-11 17:00:00+01:00,30398.0,261.0,3535.0,30641.0,425.0,3616.0
2017-02-11 18:00:00+01:00,32202.0,70.0,3319.0,32304.0,150.0,3416.0
2017-02-11 19:00:00+01:00,32897.0,38.0,3228.0,33101.0,16.0,3279.0
2017-02-11 20:00:00+01:00,32799.0,38.0,2930.0,32944.0,11.0,3016.0
2017-02-11 21:00:00+01:00,31282.0,37.0,2809.0,31459.0,13.0,2857.0
2017-02-11 22:00:00+01:00,28698.0,36.0,2913.0,28712.0,11.0,2851.0
2017-02-11 23:00:00+01:00,26180.0,33.0,3165.0,26329.0,10.0,3140.0
2017-02-12 00:00:00+01:00,29451.0,23.0,8978.0,28906.0,11.0,8977.0
2017-02-12 01:00:00+01:00,27291.0,23.0,9059.0,26941.0,10.0,9002.0
2017-02-12 02:00:00+01:00,25785.0,22.0,9228.0,25552.0,10.0,9117.0
2017-02-12 03:00:00+01:00,24944.0,22.0,9613.0,24693.0,10.0,9341.0
2017-02-12 04:00:00+01:00,24513.0,22.0,9759.0,24289.0,13.0,9702.0
2017-02-12 05:00:00+01:00,24510.0,22.0,9687.0,24350.0,11.0,9710.0
2017-02-12 06:00:00+01:00,25230.0,21.0,9679.0,25185.0,12.0,9727.0
2017-02-12 07:00:00+01:00,26707.0,21.0,9706.0,27170.0,9.0,9647.0
2017-02-12 08:00:00+01:00,28626.0,150.0,9588.0,28875.0,184.0,9633.0
2017-02-12 09:00:00+01:00,31646.0,1161.0,9540.0,31624.0,958.0,9482.0
2017-02-12 10:00:00+01:00,33761.0,2442.0,9661.0,33377.0,2277.0,9711.0
2017-02-12 11:00:00+01:00,34038.0,3455.0,9687.0,33399.0,3290.0,9902.0
2017-02-12 12:00:00+01:00,33473.0,3816.0,10016.0,32834.0,3622.0,9843.0
2017-02-12 13:00:00+01:00,33487.0,3682.0,11001.0,32781.0,3584.0,10819.0
2017-02-12 14:00:00+01:00,32709.0,3419.0,11528.0,32354.0,3415.0,11453.0
2017-02-12 15:00:00+01:00,31601.0,3143.0,11694.0,31202.0,3094.0,11736.0
2017-02-12 16:00:00+01:00,30801.0,2426.0,11475.0,30652.0,2140.0,11514.0
2017-02-12 17:00:00+01:00,31183.0,1020.0,11328.0,31032.0,976.0,11321.0
2017-02-12 18:00:00+01:00,33269.0,224.0,11347.0,33050.0,198.0,11174.0
2017-02-12 19:00:00+01:00,34016.0,108.0,11593.0,33725.0,130.0,11449.0
2017-02-12 20:00:00+01:00,34447.0,93.0,11336.0,34220.0,66.0,11384.0
2017-02-12 21:00:00+01:00,34069.0,41.0,11288.0,33967.0,18.0,11252.0
2017-02-12 22:00:00+01:00,32632.0,26.0,11353.0,32435.0,15.0,11370.0
2017-02-12 23:00:00+01:00,30477.0,24.0,11084.0,29946.0,14.0,11214.0
2017-02-13 00:00:00+01:00,25608.0,19.0,14089.0,25722.0,3.0,13921.0
2017-02-13 01:00:00+01:00,23767.0,19.0,13768.0,23971.0,4.0,13866.0
2017-02-13 02:00:00+01:00,22821.0,19.0,13256.0,22822.0,4.0,13348.0
2017-02-13 03:00:00+01:00,22381.0,19.0,12775.0,22310.0,4.0,12824.0
2017-02-13 04:00:00+01:00,22362.0,19.0,11979.0,22291.0,4.0,12159.0
2017-02-13 05:00:00+01:00,23173.0,20.0,10976.0,23044.0,4.0,11226.0
2017-02-13 06:00:00+01:00,26114.0,18.0,10710.0,26029.0,4.0,10616.0
2017-02-13 07:00:00+01:00,30926.0,24.0,10045.0,30754.0,15.0,10301.0
2017-02-13 08:00:00+01:00,33692.0,45.0,9742.0,33873.0,118.0,9724.0
2017-02-13 09:00:00+01:00,35068.0,277.0,9492.0,35184.0,557.0,9568.0
2017-02-13 10:00:00+01:00,35736.0,804.0,9440.0,35706.0,1048.0,9228.0
2017-02-13 11:00:00+01:00,35528.0,1219.0,9396.0,35733.0,1258.0,9405.0
2017-02-13 12:00:00+01:00,35113.0,1566.0,9154.0,35539.0,1517.0,9285.0
2017-02-13 13:00:00+01:00,35017.0,1716.0,9804.0,35373.0,1614.0,9393.0
2017-02-13 14:00:00+01:00,33826.0,1591.0,10095.0,34113.0,1737.0,10108.0
2017-02-13 15:00:00+01:00,33159.0,1516.0,9584.0,33422.0,1598.0,9841.0
2017-02-13 16:00:00+01:00,32905.0,1510.0,8573.0,33052.0,1239.0,8794.0
2017-02-13 17:00:00+01:00,32765.0,1124.0,7862.0,32979.0,806.0,7911.0
2017-02-13 18:00:00+01:00,33220.0,528.0,6740.0,33541.0,245.0,6932.0
2017-02-13 19:00:00+01:00,35615.0,133.0,6838.0,35559.0,166.0,6503.0
2017-02-13 20:00:00+01:00,36274.0,85.0,6560.0,36092.0,130.0,6715.0
2017-02-13 21:00:00+01:00,35551.0,30.0,6256.0,35278.0,18.0,6453.0
2017-02-13 22:00:00+01:00,32657.0,29.0,5866.0,32832.0,14.0,5980.0
2017-02-13 23:00:00+01:00,29483.0,29.0,5612.0,29624.0,13.0,5684.0
2017-02-14 00:00:00+01:00,27336.0,28.0,5510.0,27412.0,11.0,5518.0
2017-02-14 01:00:00+01:00,25379.0,29.0,5493.0,25497.0,9.0,5417.0
2017-02-14 02:00:00+01:00,24265.0,28.0,5371.0,24393.0,6.0,5431.0
2017-02-14 03:00:00+01:00,23828.0,29.0,5061.0,23933.0,10.0,5156.0
2017-02-14 04:00:00+01:00,23847.0,29.0,4810.0,23870.0,10.0,4840.0
2017-02-14 05:00:00+01:00,24414.0,30.0,4645.0,24496.0,10.0,4655.0
2017-02-14 06:00:00+01:00,27050.0,28.0,4448.0,27027.0,10.0,4517.0
2017-02-14 07:00:00+01:00,31753.0,57.0,4393.0,31645.0,24.0,4338.0
2017-02-14 08:00:00+01:00,34211.0,202.0,4449.0,34119.0,226.0,4433.0
2017-02-14 09:00:00+01:00,35248.0,923.0,4299.0,35146.0,906.0,4393.0
2017-02-14 10:00:00+01:00,35347.0,1698.0,4138.0,35509.0,1614.0,4139.0
2017-02-14 11:00:00+01:00,34930.0,2243.0,4493.0,35254.0,2289.0,4343.0
2017-02-14 12:00:00+01:00,34412.0,2446.0,5051.0,34765.0,2747.0,4873.0
2017-02-14 13:00:00+01:00,34229.0,2564.0,5186.0,34568.0,2787.0,5174.0
2017-02-14 14:00:00+01:00,33034.0,2649.0,4880.0,33359.0,2695.0,5080.0
2017-02-14 15:00:00+01:00,32445.0,2380.0,4616.0,32516.0,2467.0,4657.0
2017-02-14 16:00:00+01:00,32282.0,1968.0,4444.0,32329.0,2071.0,4491.0
2017-02-14 17:00:00+01:00,32265.0,1329.0,4149.0,32336.0,1312.0,4236.0
2017-02-14 18:00:00+01:00,33021.0,388.0,4038.0,33001.0,434.0,4036.0
2017-02-14 19:00:00+01:00,35666.0,82.0,4095.0,35527.0,149.0,4138.0
2017-02-14 20:00:00+01:00,36287.0,53.0,3941.0,36188.0,60.0,4080.0
2017-02-14 21:00:00+01:00,35302.0,33.0,4152.0,35314.0,35.0,4071.0
2017-02-14 22:00:00+01:00,32625.0,34.0,4553.0,32860.0,11.0,4466.0
2017-02-14 23:00:00+01:00,29536.0,36.0,4653.0,29793.0,11.0,4676.0
2017-02-15 00:00:00+01:00,27116.0,36.0,4667.0,27294.0,10.0,4638.0
2017-02-15 01:00:00+01:00,25220.0,36.0,4721.0,25427.0,4.0,4780.0
2017-02-15 02:00:00+01:00,24001.0,35.0,4693.0,24303.0,7.0,4724.0
2017-02-15 03:00:00+01:00,23632.0,33.0,4684.0,23867.0,8.0,4685.0
2017-02-15 04:00:00+01:00,23554.0,34.0,4707.0,23791.0,10.0,4653.0
2017-02-15 05:00:00+01:00,24239.0,34.0,4742.0,24419.0,10.0,4684.0
2017-02-15 06:00:00+01:00,26675.0,32.0,4853.0,27001.0,10.0,4780.0
2017-02-15 07:00:00+01:00,31263.0,39.0,4920.0,31693.0,27.0,4871.0
2017-02-15 08:00:00+01:00,33429.0,218.0,4952.0,34202.0,238.0,4920.0
2017-02-15 09:00:00+01:00,34363.0,1119.0,4795.0,35090.0,1113.0,4848.0
2017-02-15 10:00:00+01:00,34494.0,2062.0,4412.0,35145.0,2114.0,4470.0
2017-02-15 11:00:00+01:00,34133.0,3096.0,4226.0,34830.0,2780.0,4265.0
2017-02-15 12:00:00+01:00,33732.0,3544.0,4157.0,34470.0,3381.0,4201.0
2017-02-15 13:00:00+01:00,33571.0,3577.0,3928.0,34205.0,3463.0,4008.0
2017-02-15 14:00:00+01:00,32411.0,3258.0,3742.0,32991.0,3349.0,3803.0
2017-02-15 15:00:00+01:00,31863.0,2685.0,3617.0,32321.0,3062.0,3615.0
2017-02-15 16:00:00+01:00,31273.0,1994.0,3596.0,32068.0,2469.0,3607.0
2017-02-15 17:00:00+01:00,31050.0,1055.0,3638.0,32008.0,1421.0,3630.0
2017-02-15 18:00:00+01:00,31931.0,295.0,3843.0,32566.0,419.0,3756.0
2017-02-15 19:00:00+01:00,34921.0,183.0,4324.0,35067.0,77.0,4177.0
2017-02-15 20:00:00+01:00,35566.0,82.0,4692.0,35846.0,75.0,4601.0
2017-02-15 21:00:00+01:00,34784.0,26.0,4871.0,35100.0,31.0,4894.0
2017-02-15 22:00:00+01:00,32060.0,25.0,4855.0,32526.0,19.0,4920.0
2017-02-15 23:00:00+01:00,29107.0,23.0,4776.0,29516.0,15.0,4792.0
2017-02-16 00:00:00+01:00,26993.0,24.0,4758.0,27019.0,11.0,4771.0
2017-02-16 01:00:00+01:00,25094.0,24.0,4840.0,25146.0,9.0,4763.0
2017-02-16 02:00:00+01:00,23982.0,24.0,4774.0,23942.0,10.0,4783.0
2017-02-16 03:00:00+01:00,23605.0,23.0,4346.0,23568.0,10.0,4530.0
2017-02-16 04:00:00+01:00,23600.0,24.0,3941.0,23496.0,11.0,4063.0
2017-02-16 05:00:00+01:00,24332.0,24.0,3654.0,24122.0,11.0,3689.0
2017-02-16 06:00:00+01:00,26832.0,23.0,3557.0,26594.0,11.0,3451.0
2017-02-16 07:00:00+01:00,31337.0,48.0,3560.0,31160.0,24.0,3503.0
2017-02-16 08:00:00+01:00,33500.0,132.0,3495.0,33420.0,175.0,3478.0
2017-02-16 09:00:00+01:00,34380.0,734.0,3351.0,34391.0,850.0,3367.0
2017-02-16 10:00:00+01:00,34589.0,1652.0,3207.0,34559.0,1634.0,3207.0
2017-02-16 11:00:00+01:00,34245.0,2349.0,3251.0,34293.0,2224.0,3190.0
2017-02-16 12:00:00+01:00,33836.0,2945.0,3130.0,33971.0,2889.0,3239.0
2017-02-16 13:00:00+01:00,33748.0,3258.0,2829.0,33839.0,3138.0,2963.0
2017-02-16 14:00:00+01:00,32645.0,3203.0,2682.0,32707.0,3016.0,2713.0
2017-02-16 15:00:00+01:00,32032.0,2992.0,2579.0,32093.0,2776.0,2591.0
2017-02-16 16:00:00+01:00,31709.0,2559.0,2517.0,31725.0,2119.0,2515.0
2017-02-16 17:00:00+01:00,31592.0,1728.0,2375.0,31727.0,1435.0,2478.0
2017-02-16 18:00:00+01:00,32150.0,655.0,2293.0,32427.0,634.0,2307.0
2017-02-16 19:00:00+01:00,34881.0,215.0,2355.0,35029.0,321.0,2329.0
2017-02-16 20:00:00+01:00,35648.0,162.0,2291.0,35679.0,204.0,2305.0
2017-02-16 21:00:00+01:00,35022.0,90.0,2235.0,34746.0,102.0,2224.0
2017-02-16 22:00:00+01:00,32415.0,47.0,2178.0,32212.0,57.0,2202.0
2017-02-16 23:00:00+01:00,29498.0,35.0,2112.0,29212.0,55.0,2127.0
2017-02-17 00:00:00+01:00,27511.0,35.0,2026.0,27113.0,29.0,2057.0
2017-02-17 01:00:00+01:00,25694.0,35.0,1977.0,25253.0,11.0,2006.0
2017-02-17 02:00:00+01:00,24425.0,33.0,1912.0,24110.0,11.0,1925.0
2017-02-17 03:00:00+01:00,23959.0,36.0,1883.0,23680.0,11.0,1867.0
2017-02-17 04:00:00+01:00,23932.0,34.0,1932.0,23622.0,9.0,1874.0
2017-02-17 05:00:00+01:00,24572.0,35.0,1964.0,24304.0,10.0,1944.0
2017-02-17 06:00:00+01:00,27065.0,34.0,1956.0,26927.0,12.0,1970.0
2017-02-17 07:00:00+01:00,31365.0,60.0,1892.0,31476.0,44.0,1900.0
2017-02-17 08:00:00+01:00,33513.0,175.0,1762.0,33676.0,237.0,1785.0
2017-02-17 09:00:00+01:00,34595.0,1055.0,1575.0,34697.0,1209.0,1615.0
2017-02-17 10:00:00+01:00,34633.0,2110.0,1513.0,34815.0,2350.0,1488.0
2017-02-17 11:00:00+01:00,34273.0,3175.0,1538.0,34490.0,3195.0,1504.0
2017-02-17 12:00:00+01:00,33780.0,3743.0,1497.0,34001.0,3834.0,1530.0
2017-02-17 13:00:00+01:00,33430.0,3955.0,1438.0,33763.0,4102.0,1461.0
2017-02-17 14:00:00+01:00,32068.0,3984.0,1397.0,32469.0,3971.0,1382.0
2017-02-17 15:00:00+01:00,31212.0,3836.0,1287.0,31642.0,3677.0,1328.0
2017-02-17 16:00:00+01:00,30806.0,3553.0,1221.0,31204.0,3025.0,1249.0
2017-02-17 17:00:00+01:00,30681.0,2674.0,1181.0,31002.0,2198.0,1219.0
2017-02-17 18:00:00+01:00,31077.0,1013.0,1072.0,31593.0,1054.0,1175.0
2017-02-17 19:00:00+01:00,33858.0,284.0,1096.0,34068.0,372.0,1063.0
2017-02-17 20:00:00+01:00,34403.0,227.0,1146.0,34503.0,220.0,1155.0
2017-02-17 21:00:00+01:00,33902.0,131.0,1262.0,33728.0,76.0,1216.0
2017-02-17 22:00:00+01:00,31729.0,73.0,1459.0,31420.0,38.0,1404.0
2017-02-17 23:00:00+01:00,29278.0,48.0,1516.0,28977.0,35.0,1529.0
2017-02-18 00:00:00+01:00,27535.0,29.0,1525.0,27456.0,15.0,1562.0
2017-02-18 01:00:00+01:00,25678.0,29.0,1545.0,25589.0,11.0,1551.0
2017-02-18 02:00:00+01:00,24164.0,28.0,1590.0,24051.0,11.0,1574.0
2017-02-18 03:00:00+01:00,23491.0,29.0,1667.0,23443.0,11.0,1643.0
2017-02-18 04:00:00+01:00,23122.0,28.0,1606.0,23143.0,10.0,1631.0
2017-02-18 05:00:00+01:00,23060.0,29.0,1494.0,23141.0,10.0,1571.0
2017-02-18 06:00:00+01:00,23551.0,27.0,1396.0,23685.0,10.0,1472.0
2017-02-18 07:00:00+01:00,24908.0,66.0,1258.0,24976.0,44.0,1301.0
2017-02-18 08:00:00+01:00,26339.0,257.0,1120.0,26004.0,288.0,1187.0
2017-02-18 09:00:00+01:00,29074.0,1133.0,766.0,28611.0,1163.0,942.0
2017-02-18 10:00:00+01:00,30651.0,1942.0,592.0,30504.0,2280.0,636.0
2017-02-18 11:00:00+01:00,30659.0,2528.0,533.0,30701.0,3013.0,552.0
2017-02-18 12:00:00+01:00,30140.0,2902.0,471.0,30279.0,3412.0,519.0
2017-02-18 13:00:00+01:00,30143.0,2877.0,602.0,30208.0,3253.0,535.0
2017-02-18 14:00:00+01:00,29416.0,2683.0,732.0,29429.0,2903.0,690.0
2017-02-18 15:00:00+01:00,28170.0,2242.0,762.0,28095.0,2589.0,767.0
2017-02-18 16:00:00+01:00,27382.0,1467.0,940.0,27303.0,1982.0,887.0
2017-02-18 17:00:00+01:00,27157.0,716.0,1033.0,27032.0,1229.0,1036.0
2017-02-18 18:00:00+01:00,28099.0,183.0,1415.0,27799.0,356.0,1238.0
2017-02-18 19:00:00+01:00,30656.0,99.0,2076.0,30388.0,31.0,1814.0
2017-02-18 20:00:00+01:00,31475.0,86.0,2620.0,31247.0,54.0,2481.0
2017-02-18 21:00:00+01:00,31315.0,36.0,3125.0,31127.0,42.0,3045.0
2017-02-18 22:00:00+01:00,29845.0,33.0,3852.0,29588.0,12.0,3622.0
2017-02-18 23:00:00+01:00,27774.0,30.0,4416.0,27695.0,13.0,4272.0
2017-02-19 00:00:00+01:00,25613.0,28.0,4870.0,25885.0,14.0,4806.0
2017-02-19 01:00:00+01:00,23594.0,28.0,5244.0,24026.0,7.0,5286.0
2017-02-19 02:00:00+01:00,22307.0,27.0,5513.0,22502.0,7.0,5531.0
2017-02-19 03:00:00+01:00,21624.0,27.0,5835.0,21785.0,10.0,5814.0
2017-02-19 04:00:00+01:00,21252.0,29.0,6075.0,21431.0,10.0,6080.0
2017-02-19 05:00:00+01:00,21268.0,30.0,5977.0,21436.0,10.0,6167.0
2017-02-19 06:00:00+01:00,21650.0,27.0,5721.0,21784.0,11.0,5879.0
2017-02-19 07:00:00+01:00,22142.0,69.0,5504.0,22457.0,36.0,5517.0
2017-02-19 08:00:00+01:00,22594.0,144.0,5529.0,22854.0,201.0,5521.0
2017-02-19 09:00:00+01:00,24774.0,699.0,5636.0,25073.0,806.0,5633.0
2017-02-19 10:00:00+01:00,26578.0,1298.0,5628.0,26955.0,1486.0,5646.0
2017-02-19 11:00:00+01:00,27335.0,2009.0,5538.0,27747.0,1944.0,5622.0
2017-02-19 12:00:00+01:00,27288.0,2429.0,5400.0,27824.0,2240.0,5377.0
2017-02-19 13:00:00+01:00,27564.0,2698.0,5062.0,28147.0,2434.0,5174.0
2017-02-19 14:00:00+01:00,27401.0,2635.0,5061.0,27852.0,2462.0,5036.0
2017-02-19 15:00:00+01:00,26123.0,2475.0,5410.0,26504.0,2417.0,5298.0
2017-02-19 16:00:00+01:00,25242.0,2146.0,5586.0,25711.0,2122.0,5554.0
2017-02-19 17:00:00+01:00,25003.0,1567.0,5509.0,25417.0,1436.0,5609.0
2017-02-19 18:00:00+01:00,25948.0,639.0,5888.0,26657.0,525.0,5771.0
2017-02-19 19:00:00+01:00,29001.0,173.0,6343.0,29522.0,179.0,6195.0
2017-02-19 20:00:00+01:00,30699.0,111.0,6694.0,31086.0,137.0,6563.0
2017-02-19 21:00:00+01:00,30768.0,24.0,6717.0,31422.0,57.0,6755.0
2017-02-19 22:00:00+01:00,29499.0,20.0,6673.0,30006.0,16.0,6637.0
2017-02-19 23:00:00+01:00,27240.0,20.0,6428.0,27625.0,4.0,6546.0
2017-02-20 00:00:00+01:00,24792.0,20.0,6048.0,25263.0,1.0,6319.0
2017-02-20 01:00:00+01:00,23065.0,20.0,5740.0,23416.0,0.0,5852.0
2017-02-20 02:00:00+01:00,22109.0,20.0,5477.0,22449.0,3.0,5495.0
2017-02-20 03:00:00+01:00,21717.0,20.0,5615.0,22098.0,4.0,5515.0
2017-02-20 04:00:00+01:00,21771.0,19.0,5447.0,22115.0,1.0,5545.0
2017-02-20 05:00:00+01:00,22650.0,20.0,5867.0,22921.0,2.0,5765.0
2017-02-20 06:00:00+01:00,25705.0,20.0,5999.0,25901.0,3.0,5985.0
2017-02-20 07:00:00+01:00,30372.0,62.0,5930.0,30514.0,80.0,5935.0
2017-02-20 08:00:00+01:00,33015.0,239.0,5847.0,33418.0,316.0,5945.0
2017-02-20 09:00:00+01:00,34205.0,1060.0,5257.0,34779.0,1310.0,5488.0
2017-02-20 10:00:00+01:00,34474.0,1960.0,5108.0,35090.0,2373.0,5047.0
2017-02-20 11:00:00+01:00,34330.0,2799.0,5279.0,34901.0,3062.0,5175.0
2017-02-20 12:00:00+01:00,33876.0,3304.0,5312.0,34477.0,3544.0,5343.0
2017-02-20 13:00:00+01:00,33711.0,3534.0,5316.0,34327.0,3789.0,5384.0
2017-02-20 14:00:00+01:00,32547.0,3508.0,5249.0,33129.0,3772.0,5304.0
2017-02-20 15:00:00+01:00,31996.0,3326.0,5501.0,32387.0,3498.0,5396.0
2017-02-20 16:00:00+01:00,31565.0,2873.0,5876.0,32033.0,3064.0,5786.0
2017-02-20 17:00:00+01:00,31352.0,2011.0,5978.0,32013.0,2088.0,6055.0
2017-02-20 18:00:00+01:00,31665.0,680.0,5916.0,32534.0,873.0,5969.0
2017-02-20 19:00:00+01:00,34261.0,244.0,6441.0,35158.0,305.0,6260.0
2017-02-20 20:00:00+01:00,35293.0,213.0,6997.0,35873.0,151.0,6826.0
2017-02-20 21:00:00+01:00,34587.0,176.0,7287.0,35236.0,97.0,7254.0
2017-02-20 22:00:00+01:00,31832.0,152.0,7183.0,32531.0,32.0,7283.0
2017-02-20 23:00:00+01:00,28811.0,128.0,6879.0,29467.0,62.0,7010.0
2017-02-21 00:00:00+01:00,26738.0,49.0,6676.0,26838.0,53.0,6705.0
2017-02-21 01:00:00+01:00,24899.0,43.0,6591.0,24962.0,35.0,6571.0
2017-02-21 02:00:00+01:00,23857.0,43.0,6600.0,23909.0,16.0,6532.0
2017-02-21 03:00:00+01:00,23471.0,31.0,6537.0,23493.0,7.0,6589.0
2017-02-21 04:00:00+01:00,23380.0,30.0,6462.0,23460.0,12.0,6480.0
2017-02-21 05:00:00+01:00,24025.0,31.0,6451.0,24128.0,17.0,6524.0
2017-02-21 06:00:00+01:00,26905.0,31.0,6266.0,26653.0,15.0,6354.0
2017-02-21 07:00:00+01:00,31238.0,38.0,6124.0,31161.0,126.0,6130.0
2017-02-21 08:00:00+01:00,33424.0,288.0,5908.0,33539.0,417.0,5919.0
2017-02-21 09:00:00+01:00,34363.0,1306.0,5482.0,34593.0,1521.0,5571.0
2017-02-21 10:00:00+01:00,34525.0,2212.0,5107.0,34731.0,2835.0,5153.0
2017-02-21 11:00:00+01:00,34023.0,2864.0,4986.0,34360.0,4057.0,4994.0
2017-02-21 12:00:00+01:00,33586.0,3307.0,4963.0,33879.0,4486.0,4932.0
2017-02-21 13:00:00+01:00,33377.0,3507.0,4739.0,33698.0,4248.0,4812.0
2017-02-21 14:00:00+01:00,32184.0,3475.0,4768.0,32511.0,3846.0,4639.0
2017-02-21 15:00:00+01:00,31536.0,3212.0,4899.0,31989.0,3502.0,4816.0
2017-02-21 16:00:00+01:00,31105.0,2699.0,5092.0,31652.0,2887.0,4993.0
2017-02-21 17:00:00+01:00,31082.0,1754.0,5057.0,31464.0,1879.0,5245.0
2017-02-21 18:00:00+01:00,31396.0,418.0,5123.0,31862.0,681.0,5104.0
2017-02-21 19:00:00+01:00,34363.0,51.0,5454.0,34677.0,199.0,5426.0
2017-02-21 20:00:00+01:00,35446.0,45.0,5459.0,35520.0,143.0,5523.0
2017-02-21 21:00:00+01:00,34674.0,28.0,5537.0,34877.0,176.0,5486.0
2017-02-21 22:00:00+01:00,32086.0,29.0,5546.0,32243.0,66.0,5513.0
2017-02-21 23:00:00+01:00,28985.0,29.0,5249.0,29291.0,54.0,5354.0
2017-02-22 00:00:00+01:00,26910.0,28.0,4899.0,26785.0,47.0,4918.0
2017-02-22 01:00:00+01:00,25218.0,29.0,4728.0,24971.0,3.0,4686.0
2017-02-22 02:00:00+01:00,24122.0,28.0,4171.0,23923.0,4.0,4378.0
2017-02-22 03:00:00+01:00,23678.0,28.0,3742.0,23550.0,12.0,3861.0
2017-02-22 04:00:00+01:00,23665.0,28.0,3377.0,23462.0,7.0,3478.0
2017-02-22 05:00:00+01:00,24296.0,28.0,3164.0,24150.0,5.0,3209.0
2017-02-22 06:00:00+01:00,26797.0,28.0,3014.0,26815.0,8.0,3067.0
2017-02-22 07:00:00+01:00,31082.0,35.0,2845.0,31151.0,159.0,2890.0
2017-02-22 08:00:00+01:00,33198.0,224.0,2952.0,33308.0,417.0,2830.0
2017-02-22 09:00:00+01:00,34402.0,1091.0,2958.0,34281.0,1620.0,2934.0
2017-02-22 10:00:00+01:00,34466.0,1935.0,2862.0,34347.0,2821.0,2923.0
2017-02-22 11:00:00+01:00,34100.0,2497.0,2845.0,33888.0,3529.0,2838.0
2017-02-22 12:00:00+01:00,33646.0,2807.0,3017.0,33453.0,3986.0,2923.0
2017-02-22 13:00:00+01:00,33341.0,2947.0,3060.0,33271.0,3710.0,3031.0
2017-02-22 14:00:00+01:00,32331.0,2855.0,3038.0,32078.0,3314.0,3027.0
2017-02-22 15:00:00+01:00,31690.0,2457.0,2945.0,31492.0,2948.0,2941.0
2017-02-22 16:00:00+01:00,31205.0,1786.0,2817.0,30999.0,2420.0,2894.0
2017-02-22 17:00:00+01:00,31128.0,953.0,2563.0,30746.0,1558.0,2744.0
2017-02-22 18:00:00+01:00,31579.0,184.0,2601.0,30967.0,481.0,2559.0
2017-02-22 19:00:00+01:00,34255.0,49.0,2880.0,33943.0,17.0,2742.0
2017-02-22 20:00:00+01:00,35081.0,46.0,3103.0,35000.0,51.0,3057.0
2017-02-22 21:00:00+01:00,34554.0,31.0,3118.0,34383.0,150.0,3179.0
2017-02-22 22:00:00+01:00,31921.0,26.0,2986.0,31773.0,12.0,3066.0
2017-02-22 23:00:00+01:00,28922.0,27.0,2998.0,28919.0,22.0,3031.0
2017-02-23 00:00:00+01:00,27045.0,27.0,3338.0,26842.0,12.0,3221.0
2017-02-23 01:00:00+01:00,25077.0,26.0,3505.0,25052.0,11.0,3447.0
2017-02-23 02:00:00+01:00,23983.0,26.0,3495.0,23966.0,18.0,3481.0
2017-02-23 03:00:00+01:00,23564.0,25.0,3440.0,23557.0,11.0,3388.0
2017-02-23 04:00:00+01:00,23460.0,26.0,3293.0,23501.0,11.0,3275.0
2017-02-23 05:00:00+01:00,24156.0,26.0,3061.0,24105.0,11.0,3079.0
